Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label
192.168.14.155-209.85.229.247-41458-443-6,192.168.14.155,41458,209.85.229.247,443,6,02/12/2019 09:47:03 AM,34,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,911764.7058823529,58823.529411764706,34.0,0.0,34.0,34.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,29411.764705882353,29411.764705882353,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,6387,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-18.232.254.179-58356-443-6,192.168.14.155,58356,18.232.254.179,443,6,02/12/2019 09:44:51 AM,105606998,73,57,30053.0,9285.0,2896.0,0.0,411.6849315068493,724.8639312295549,1448.0,0.0,162.89473684210523,337.9817030239173,372.494254594757,1.230979030385846,818658.8992248062,4008462.197195475,3.0429684E7,1.0,1.05383651E8,1463661.8194444445,5310564.060923325,3.0651332E7,4.0,1.05606981E8,1885838.946428571,6009982.71503929,3.0625423E7,5.0,0,0,0,0,2348,1840,0.6912420709089752,0.5397369594768711,0.0,2896.0,300.2900763358778,596.7849823918625,356152.3152084556,0,2,0,68,129,0,0,0,0.0,302.6,411.6849315068493,162.89473684210526,0,0,0,0,12,7278,0,231,0,71,-1,422,38,0,0,0,0,0,1.5752619541944858E15,3.367732857162023E7,1.575261996748617E15,1.575261891143376E15,No Label
192.168.14.246-192.168.14.255-137-137-17,192.168.14.246,137,192.168.14.255,137,17,02/12/2019 09:42:08 AM,1499170,2,1,100.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,100.05536396806234,2.0011072793612468,749585.0,599.6265504461923,750009.0,749161.0,750009.0,750009.0,0.0,750009.0,750009.0,0,0,0,0,0,0,0,0,0,16,8,1.3340715195741644,0.6670357597870822,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,66.66666666666667,50.0,50.0,0,0,0,0,0,0,0,33,0,16,-1,-1,2,0,0,0,0,0,1.575261729055313E15,0.0,1.575261729055313E15,1.575261729055313E15,No Label
192.168.14.155-74.125.98.41-45118-443-6,192.168.14.155,45118,74.125.98.41,443,6,02/12/2019 09:46:18 AM,57597363,470,665,2976.0,907624.0,1187.0,0.0,6.331914893617026,81.37014615339412,1396.0,0.0,1364.8481203007514,197.6497436753341,15809.751567966749,19.705763265585613,50791.3253968254,688868.4838991321,1.0226616E7,2.0,4.7597112E7,101486.37953091676,966328.9646752027,1.023997E7,223.0,5.7597363E7,86743.01656626508,900075.2219945432,1.0239931E7,13.0,0,0,0,0,22000,21296,8.16009580160814,11.545667463977473,0.0,1396.0,801.5845070422522,688.4251566993291,473929.19637649594,1,2,0,18,1134,0,0,0,1.0,802.2907488986784,6.3319148936170215,1364.8481203007518,0,0,0,0,330,691726,0,2,0,799,-1,283,4,0,0,0,0,0,1.5738716478305368E15,4.6799136217351164E13,1.5752620262055E15,9960307.0,No Label
192.168.14.155-74.125.98.41-45118-443-6,192.168.14.155,45118,74.125.98.41,443,6,02/12/2019 09:47:16 AM,28,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1107142.857142857,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,35714.28571428572,35714.28571428572,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,4876,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-209.85.229.247-41464-443-6,192.168.14.155,41464,209.85.229.247,443,6,02/12/2019 09:47:03 AM,34734397,233,286,1793.0,387656.0,1191.0,0.0,7.695278969957079,85.87494327676853,1400.0,0.0,1355.4405594405587,229.92368291064474,11212.199826011087,14.94196084647734,67054.82046332047,755883.4807401252,1.0246185E7,7.0,2.4729339E7,106591.97844827586,952339.161908709,1.0492004E7,469.0,3.4734397E7,121875.07719298246,1033747.0486410384,1.0492004E7,315.0,0,0,0,0,13276,9168,6.708047933004278,8.233912913473063,0.0,1400.0,748.9403846153841,694.8222505290796,482777.959830295,1,2,0,11,518,0,0,0,1.0,750.383429672447,7.695278969957082,1355.4405594405594,0,0,0,0,282,93827,0,3,0,746,-1,270,3,0,0,0,0,0,1.5722150970368065E15,6.9279944259324164E13,1.575262047733065E15,9267571.0,No Label
192.168.14.155-209.85.229.247-41464-443-6,192.168.14.155,41464,209.85.229.247,443,6,02/12/2019 09:47:37 AM,28,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1107142.857142857,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,35714.28571428572,35714.28571428572,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,5274,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-209.85.229.247-41470-443-6,192.168.14.155,41470,209.85.229.247,443,6,02/12/2019 09:47:38 AM,6018616,6,5,633.0,147.0,551.0,0.0,105.5,219.2630839881625,147.0,0.0,29.4,65.74039853849382,129.59790091276798,1.8276627051800614,601861.6,1637472.7071529874,5249518.0,16.0,5743451.0,1148690.2,2433309.4736902458,5497419.0,29.0,769069.0,192267.25,128640.76924618417,275148.0,363.0,0,0,0,0,192,176,0.9969069300982153,0.8307557750818461,0.0,551.0,65.00000000000001,158.9945682319768,25279.272727272728,1,2,0,4,10,0,0,0,0.0,70.9090909090909,105.5,29.4,0,0,0,0,0,0,0,57,0,13,-1,261,3,0,0,0,0,0,1.5752620591495278E15,1908553.50050047,1.575262063838668E15,1.575262058067999E15,No Label
192.168.14.155-209.85.229.247-41470-443-6,209.85.229.247,443,192.168.14.155,41470,6,02/12/2019 09:47:44 AM,41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48780.487804878045,41.0,0.0,41.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,24390.243902439022,24390.243902439022,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-35.222.85.5-57028-80-6,192.168.14.155,57028,35.222.85.5,80,6,02/12/2019 09:47:36 AM,7606065,6,5,87.0,148.0,87.0,0.0,14.499999999999998,35.51760127035608,148.0,0.0,29.6,66.18761213399378,30.896396494113578,1.4462143039797846,760606.5,1331287.5807391421,4067998.0,8.0,6587482.0,1317496.4,1735553.3572910686,4067998.0,124.0,7606065.0,1901516.2499999998,3613148.018566485,7319448.0,68.0,0,0,0,0,216,176,0.7888441658071552,0.6573701381726293,0.0,148.0,19.583333333333332,47.54989405080126,2260.9924242424245,1,5,0,2,7,0,0,0,0.0,21.363636363636363,14.5,29.6,0,0,0,0,0,0,0,7,0,13,-1,220,1,0,0,0,0,0,1.5752620626606455E15,2198503.7045133654,1.575262064297196E15,1.575262058768308E15,No Label
192.168.14.155-74.125.98.41-44968-443-6,192.168.14.155,44968,74.125.98.41,443,6,02/12/2019 09:45:39 AM,119681201,5759,7472,8739.0,1.0327603E7,1273.0,0.0,1.5174509463448476,43.523442310982425,1800.0,0.0,1382.1738490363987,129.03363585586789,86365.62729680495,110.55203231123993,9046.198110355264,269444.6227332777,1.023064E7,2.0,1.16246277E8,20188.655262243854,406030.2602288829,1.024403E7,11.0,1.19681161E8,16019.429929059055,358971.9554059727,1.024409E7,5.0,0,0,0,0,261912,239104,48.119503747292775,62.432528563947145,0.0,1800.0,781.1624848851268,691.9803915337602,478836.86226721614,0,0,0,125,13231,0,0,0,1.0,781.2215252059557,1.5174509463448516,1382.1738490364025,0,0,0,0,1493,600449,0,0,0,780,-1,479,7,0,0,0,0,0,1.5752620018042398E15,4.189402117554198E7,1.575262059627609E15,1.575261939978966E15,No Label
188.125.72.139-192.168.14.155-443-37518-6,192.168.14.155,37518,188.125.72.139,443,6,02/12/2019 09:45:46 AM,64952490,24,27,3724.0,7484.0,1483.0,0.0,155.16666666666666,348.6482800594401,1500.0,0.0,277.1851851851852,497.050147372324,172.5568950474416,0.7851892975927482,1299049.8,8331466.029634609,5.8838626E7,5.0,6.4811983E7,2817912.304347826,1.2253085200709365E7,5.8838626E7,11.0,6.495248E7,2498172.307692308,1.1561530805594131E7,5.897914E7,9.0,0,0,0,0,768,880,0.36950084592599913,0.41568845166674906,0.0,1500.0,215.53846153846158,430.5912242641192,185408.802413273,0,2,0,28,50,0,0,0,1.0,219.76470588235293,155.16666666666666,277.18518518518516,0,0,0,0,13,11749,0,73,0,146,-1,316,11,0,0,0,0,0,1.5752619526441148E15,1.768609021329392E7,1.575262011075714E15,1.575261946123304E15,No Label
192.168.14.155-23.58.57.98-33834-443-6,192.168.14.155,33834,23.58.57.98,443,6,02/12/2019 09:45:52 AM,117909974,21,18,1602.0,1201.0,587.0,0.0,76.28571428571428,181.81945519034613,711.0,0.0,66.72222222222223,181.93981084754878,23.77237399780955,0.3307608226594978,3102894.052631579,4556051.502726391,1.0257042E7,17.0,1.17670897E8,5883544.850000001,5084151.674561578,1.0496147E7,29.0,1.16520184E8,6854128.470588235,4924107.261162095,1.0516677E7,262.0,0,0,0,0,672,592,0.1781019814320373,0.15265884122746054,0.0,711.0,70.07499999999997,177.578063368603,31533.96858974359,1,2,0,8,38,0,0,0,0.0,71.87179487179488,76.28571428571429,66.72222222222223,0,0,0,0,5,3949,0,41,0,30,-1,254,5,0,0,0,0,0,1.5752619918628102E15,4.0777767705106944E7,1.575262069848691E15,1.575261952177876E15,No Label
136.153.35.0-0.0.42.123-0-0-0,136.153.35.0,0,0.0.42.123,0,0,02/12/2019 09:45:49 AM,119999773,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008335240767497,999998.1083333333,82.82326996453891,1000236.0,999732.0,1.18999774E8,999998.1008403361,83.17343478253821,1000236.0,999732.0,0,0,0,0,0,0,0,0,0,0,0,1.0000018916702451,0.008333349097252042,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1.5752620098732158E15,3.449630402698056E7,1.575262068873155E15,1.575261950873363E15,No Label
192.168.14.155-104.16.99.29-52918-443-6,192.168.14.155,52918,104.16.99.29,443,6,02/12/2019 09:45:48 AM,64077736,476,490,14635.0,620142.0,568.0,0.0,30.745798319327736,83.71817688055229,1664.0,0.0,1265.5959183673465,465.2540656314335,9906.358114774841,15.075438994910806,66401.79896373056,1872658.9868072083,5.8122346E7,2.0,6.407588E7,134896.5894736842,2668861.6456895797,5.8122346E7,5.0,6.403696E7,130954.92842535785,2630506.246496131,5.8124424E7,3.0,0,0,0,0,17788,9832,7.428477185898078,7.646961809012728,0.0,1664.0,656.439503619441,703.279213678536,494601.65239229996,0,2,0,151,965,0,0,0,1.0,657.1190476190476,30.74579831932773,1265.595918367347,0,0,0,0,181,261236,0,15,0,641,-1,74,87,0,0,0,0,0,1.5752619533059145E15,3013199.1767260074,1.575262012976841E15,1.575261948901189E15,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,02/12/2019 09:45:51 AM,119916921,125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0507274448782753,959335.368,1398360.882138093,1.0477616E7,478.0,1.19350184E8,962501.4838709679,1403583.8418615358,1.0477616E7,478.0,0,0,0,0,0,0,0,0,0,0,0,1.0423883381728922,0.008339106705383138,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1.5752620206977252E15,2.967027973952183E7,1.575262070602988E15,1.575261951907478E15,No Label
192.168.14.155-87.248.118.23-42270-443-6,192.168.14.155,42270,87.248.118.23,443,6,02/12/2019 09:45:50 AM,64761638,61,63,2736.0,56531.0,924.0,0.0,44.852459016393446,138.29362916943234,1448.0,0.0,897.3174603174602,654.5045608504887,915.1559755174815,1.914713769284217,526517.3821138211,5256808.109727361,5.8260013E7,3.0,6.4634344E7,1077239.0666666667,7535985.663285975,5.8387364E7,36.0,6.4761589E7,1044541.7580645159,7414764.547905579,5.8387573E7,7.0,0,0,0,0,1952,2032,0.9419156445672359,0.9727981247169813,0.0,1448.0,474.1359999999999,637.8845120471866,406896.6507096774,0,2,0,36,123,0,0,0,1.0,477.9596774193548,44.85245901639344,897.3174603174604,0,0,0,0,34,24931,0,22,0,455,-1,133,17,0,0,0,0,0,1.5752619547044142E15,1.1336653125655735E7,1.575262015540847E15,1.575261950825633E15,No Label
192.168.14.155-54.239.29.0-38760-443-6,192.168.14.155,38760,54.239.29.0,443,6,02/12/2019 09:45:57 AM,116768342,24,23,2194.0,7037.0,1520.0,0.0,91.41666666666667,322.6222608382841,1499.0,0.0,305.9565217391304,566.6175139497759,79.0539613896376,0.4025063574166361,2538442.217391305,4273529.798935592,1.0130516E7,11.0,1.16563329E8,5067970.826086957,5089911.440742387,1.0335994E7,33.0,1.13908414E8,5177655.181818182,5190353.437717665,1.0335868E7,884.0,0,0,0,0,524,492,0.20553516123402693,0.19697119618260914,0.0,1520.0,192.31250000000009,462.0841848440375,213521.79388297864,1,2,0,9,46,0,0,0,0.0,196.40425531914894,91.41666666666667,305.95652173913044,0,0,0,0,11,9463,0,46,0,149,-1,484,4,0,0,0,0,0,1.5752619890008745E15,3.909070486321977E7,1.575262073882797E15,1.575261957320709E15,No Label
192.168.14.155-54.239.29.0-38760-443-6,192.168.14.155,38760,54.239.29.0,443,6,02/12/2019 09:47:54 AM,62433,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32.03434081335191,62433.0,0.0,62433.0,62433.0,0,0,0,0,0,62433.0,62433.0,0.0,62433.0,62433.0,0,0,0,0,0,40,0.0,32.03434081335191,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,-1,484,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.159-224.0.0.251-5353-5353-17,192.168.14.159,5353,224.0.0.251,5353,17,02/12/2019 09:45:52 AM,117792326,16,1,629.0,39.0,45.0,37.0,39.31250000000001,1.7404501333467337,39.0,39.0,39.0,0.0,5.670997616601951,0.14432179563208558,7362020.374999999,1.617021052067474E7,6.4811626E7,239482.0,1.16795491E8,7786366.066666666,1.6645288909640139E7,6.4811626E7,239482.0,0,0,0,0,0,0,0,0,0,128,8,0.1358322782419629,0.008489517390122681,37.0,45.0,39.27777777777778,1.6379885640466825,2.6830065359477127,0,0,0,0,0,0,0,0,0.0,41.588235294117645,39.3125,39.0,0,0,0,0,0,0,0,37,0,2,-1,-1,16,0,0,0,0,0,1.575261989574916E15,3.624565271857364E7,1.575262069627902E15,1.575261954836233E15,No Label
162.125.81.1-192.168.14.155-443-53874-6,192.168.14.155,53874,162.125.81.1,443,6,02/12/2019 09:44:58 AM,117378427,196,211,123754.0,103004.0,2856.0,0.0,631.3979591836737,1085.8095761633904,1448.0,0.0,488.1706161137441,586.8009634889188,1931.8541387507262,3.467417398599148,289109.4261083743,2931231.9982823273,4.9260838E7,2.0,1.17301321E8,601545.235897436,4213182.888300259,4.9260838E7,5.0,1.17378416E8,558944.8380952383,4075829.9460230246,4.9383489E7,3.0,0,1,0,0,7548,6764,1.66981280129099,1.7976045973081578,0.0,2856.0,555.8921568627455,865.0419359746935,748297.5509948457,0,0,0,150,407,0,0,0,1.0,557.2579852579853,631.3979591836735,488.1706161137441,0,0,0,0,21,24354,0,304,0,253,-1,863,82,0,0,0,0,0,1.5752619566889868E15,1.666428271908721E7,1.575262016141042E15,1.575261898762705E15,No Label
151.101.8.175-192.168.14.155-443-56642-6,192.168.14.155,56642,151.101.8.175,443,6,02/12/2019 09:45:58 AM,116167799,21,17,1027.0,513.0,559.0,0.0,48.904761904761905,144.01628545477237,357.0,0.0,30.176470588235286,92.29858835196076,13.256685701689157,0.3271130238079143,3139670.243243243,4626934.406578689,1.016708E7,21.0,1.16089999E8,5804499.949999999,5013247.155978852,1.0243974E7,32.0,1.14734171E8,7170885.6875,4970232.068527862,1.1264176E7,300.0,0,0,0,0,672,560,0.1807729868412158,0.14634003696669848,0.0,559.0,39.4871794871795,120.96255875593374,14631.940620782723,1,2,0,6,37,0,0,0,0.0,40.526315789473685,48.904761904761905,30.176470588235293,0,0,0,0,5,9130,0,27,0,13,-1,61,4,0,0,0,0,0,1.5752620014126685E15,4.017149334763966E7,1.575262075012476E15,1.575261958921877E15,No Label
151.101.8.175-192.168.14.155-443-56642-6,151.101.8.175,443,192.168.14.155,56642,6,02/12/2019 09:47:55 AM,77,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,402597.4025974026,38961.03896103896,38.5,36.062445840513924,64.0,13.0,0,0,0,0,0,64.0,64.0,0.0,64.0,64.0,0,1,0,0,32,52,12987.012987012988,25974.025974025975,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,1,1,2,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-216.58.207.98-35342-443-6,192.168.14.155,35342,216.58.207.98,443,6,02/12/2019 09:45:56 AM,63235211,38,46,4358.0,16358.0,517.0,0.0,114.68421052631578,174.46925002250092,1418.0,0.0,355.60869565217405,497.60294203582174,327.6022910716626,1.328373839062544,761870.0120481929,6464159.221241724,5.8888275E7,4.0,6.3219288E7,1708629.4054054057,9673206.064638989,5.8904034E7,35.0,6.319151E7,1404255.777777778,8774750.027272467,5.8904221E7,5.0,0,0,0,0,1324,1488,0.6009310224330555,0.7274428166294883,0.0,1418.0,243.71764705882353,401.4355078300607,161150.46694677873,0,2,0,50,83,0,0,0,1.0,246.61904761904762,114.6842105263158,355.60869565217394,0,0,0,0,16,37011,0,51,0,194,-1,282,17,0,0,0,0,0,1.5752619593888562E15,9737832.013062568,1.575262019982999E15,1.575261956763798E15,No Label
192.168.14.155-13.107.21.200-60036-443-6,192.168.14.155,60036,13.107.21.200,443,6,02/12/2019 09:45:57 AM,61120837,16,20,1537.0,9575.0,627.0,0.0,96.06250000000001,169.84678144335462,1460.0,0.0,478.75,664.1514471390107,181.80379303378976,0.5889971696559063,1746309.6285714284,9833796.451065347,5.8249941E7,8.0,6.0996358E7,4066423.866666666,1.5019880724695846E7,5.8350696E7,298.0,6.1073374E7,3214388.1052631577,1.3360094321695402E7,5.8374498E7,29.0,0,0,0,0,376,432,0.2617765198470695,0.32722064980883686,0.0,1460.0,300.32432432432427,532.5003940558821,283556.6696696697,0,2,0,14,35,0,0,0,1.0,308.6666666666667,96.0625,478.75,0,0,0,0,8,7740,0,42,0,265,-1,1026,7,0,0,0,0,0,1.575261964864118E15,1.7112808240593333E7,1.575262019110852E15,1.575261957990099E15,No Label
157.240.13.19-192.168.14.155-443-59488-6,192.168.14.155,59488,157.240.13.19,443,6,02/12/2019 09:45:56 AM,63253412,67,77,1097.0,89917.0,557.0,0.0,16.37313432835821,76.22352214314112,1388.0,0.0,1167.753246753247,490.10232969742776,1438.8789019001854,2.2765570337928964,442331.5524475525,4907121.654344419,5.8639375E7,6.0,6.2246063E7,943122.1666666667,7219660.457271849,5.8639375E7,22.0,6.3253389E7,832281.4342105263,6737336.573210818,5.8717054E7,9.0,0,0,0,0,2772,2480,1.0592313976675283,1.2173256361253684,0.0,1388.0,627.6827586206898,679.7139686769424,462011.07921455934,0,3,0,15,142,0,0,0,1.0,632.0416666666666,16.37313432835821,1167.7532467532467,0,0,0,0,38,162226,0,7,0,624,-1,122,6,0,0,0,0,0,1.5752619615935258E15,7074288.72108856,1.575262019939405E15,1.575261956841269E15,No Label
192.168.14.155-216.58.207.99-51914-443-6,192.168.14.155,51914,216.58.207.99,443,6,02/12/2019 09:45:57 AM,63543697,39,51,4903.0,3107.0,742.0,0.0,125.71794871794867,202.39837589294675,564.0,0.0,60.92156862745098,104.51848508991219,126.05498858525654,1.416348186351197,713974.1235955057,6193480.433331452,5.8426917E7,3.0,6.3527904E7,1671786.9473684211,9467992.806107482,5.8442814E7,7.0,6.3500631E7,1270012.6199999999,8258964.211670912,5.8442649E7,3.0,0,0,0,0,1368,1648,0.6137508807521853,0.8025973055990117,0.0,742.0,88.02197802197803,156.471579103539,24483.355067155066,0,2,0,52,89,0,0,0,1.0,89.0,125.71794871794872,60.92156862745098,0,0,0,0,16,5581,0,54,0,34,-1,298,18,0,0,0,0,0,1.575261960703929E15,1.1501263927084127E7,1.57526202099856E15,1.57526195745529E15,No Label
192.168.14.123-224.0.0.251-5353-5353-17,192.168.14.123,5353,224.0.0.251,5353,17,02/12/2019 09:43:38 AM,44577267,1,1,140.0,45.0,140.0,140.0,140.0,0.0,45.0,45.0,45.0,0.0,4.150097402786043,0.044865917867957225,4.4577267E7,0.0,4.4577267E7,4.4577267E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.022432958933978613,0.022432958933978613,45.0,140.0,76.66666666666667,54.84827557301445,3008.3333333333335,0,0,0,0,0,0,0,0,1.0,115.0,140.0,45.0,0,0,0,0,0,0,0,70,0,22,-1,-1,1,0,0,0,0,0,4.4577267E7,0.0,4.4577267E7,4.4577267E7,No Label
182.22.16.123-192.168.14.155-443-38420-6,192.168.14.155,38420,182.22.16.123,443,6,02/12/2019 09:45:58 AM,62651167,23,23,1431.0,9240.0,594.0,0.0,62.21739130434783,139.16927447005585,1448.0,0.0,401.7391304347827,574.0830013945009,170.32404200866682,0.7342241526003818,1392248.1555555556,8668615.359681567,5.8221625E7,4.0,6.2386043E7,2835729.2272727275,1.2376432027402813E7,5.8221625E7,13.0,6.2651158E7,2847779.909090909,1.2435764249281265E7,5.8487445E7,5.0,0,0,0,0,736,752,0.3671120763001909,0.3671120763001909,0.0,1448.0,227.0425531914894,443.6753100619381,196847.78075855688,0,2,0,22,45,0,0,0,1.0,231.97826086956522,62.21739130434783,401.7391304347826,0,0,0,0,11,4908,0,31,0,200,-1,32,7,0,0,0,0,0,1.5752619662916365E15,1.759092341562279E7,1.575262021205707E15,1.575261958554606E15,No Label
192.168.14.141-192.168.14.255-137-137-17,192.168.14.141,137,192.168.14.255,137,17,02/12/2019 09:40:31 AM,22531348,5,1,250.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,13.314782586465753,0.2662956517293151,4506269.6,8400898.699708937,1.9534253E7,745344.0,2.1786004E7,5446501.0,9391835.002457649,1.9534253E7,747835.0,0,0,0,0,0,0,0,0,0,40,8,0.22191304310776255,0.044382608621552515,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,58.333333333333336,50.0,50.0,0,0,0,0,0,0,0,41,0,8,-1,-1,5,0,0,0,0,0,1.5752616424014472E15,1.1309405504904443E7,1.575261652918935E15,1.575261631889328E15,No Label
157.240.13.35-192.168.14.155-443-46384-6,192.168.14.155,46384,157.240.13.35,443,6,02/12/2019 09:45:58 AM,65097421,36,27,4064.0,3406.0,553.0,0.0,112.88888888888889,164.4540366142776,369.0,0.0,126.14814814814815,119.73808073126935,114.75108975515329,0.9677802750434614,1049958.4032258063,7430470.575343489,5.8558148E7,6.0,6.5020105E7,1857717.2857142857,9875251.452859966,5.8558148E7,14.0,6.5097382E7,2503745.461538462,1.1459906441207765E7,5.8635528E7,15.0,0,0,0,0,1152,880,0.5530173000248351,0.41476297501862636,0.0,553.0,116.71874999999999,145.61849140710993,21204.745039682544,0,2,0,37,62,0,0,0,0.0,118.57142857142857,112.88888888888889,126.14814814814815,0,0,0,0,16,2396,0,64,0,54,-1,161,15,0,0,0,0,0,1.5752619642882818E15,1.1338152945906648E7,1.57526202394136E15,1.57526195892136E15,No Label
182.161.72.137-192.168.14.155-443-49856-6,192.168.14.155,49856,182.161.72.137,443,6,02/12/2019 09:46:02 AM,61631417,12,11,1555.0,4413.0,631.0,0.0,129.58333333333334,236.7463000894853,1448.0,0.0,401.18181818181813,572.704080338497,96.83373010878526,0.3731862923093266,2801428.045454546,1.243324813262224E7,5.8452087E7,23.0,6.1273398E7,5570308.909090908,1.757701204936654E7,5.8554517E7,1006.0,6.1631394E7,6163139.4,1.850235773116765E7,5.8810093E7,267.0,0,0,0,0,384,368,0.19470589163964866,0.17848040066967794,0.0,1448.0,248.66666666666663,436.603059865661,190622.23188405795,0,2,0,12,22,0,0,0,0.0,259.4782608695652,129.58333333333334,401.1818181818182,0,0,0,0,9,6164,0,67,0,191,-1,68,6,0,0,0,0,0,1.5752619730265685E15,2.1353424874527723E7,1.575262024299413E15,1.575261962668362E15,No Label
